video_id,title,filename,pub_date,assemblyai_transcript_id
vQqGY_hOLVk,Marijuana Musings & Wisdom vs. Rules | The Sangha UK #40 | 4.24.22,2022-04-24-marijuana-musings---wisdom-vs-rules-the-sangha-uk-40-4-24-22.md,2022-04-24,f6f80078-d81d-4033-a54a-d5a19512ed13
IG2U05cJED0,Staying Awake | The Sangha US #28 | 04.23.22,2022-04-23-staying-awake-the-sangha-us-28-04-23-22.md,2022-04-23,fded8c71-f2cf-4054-863d-e9ec5545ef49
B72jL6shQ84,Stop the Fight | Danny V #1 | 4.23.22,2022-04-23-stop-the-fight-danny-v-1-4-23-22.md,2022-04-23,d6bbad9b-fe7f-4169-862c-046e6a3ba1af
NLrZ4wJy9Jc,Mental Conflict & Choosing Wisdom | Corey #3 | 4.22.22,2022-04-22-mental-conflict---choosing-wisdom-corey-3-4-22-22.md,2022-04-22,ac19b79b-aa01-422d-8c3f-f2c061f0a78c
4syD_vD24uc,Knowledge and Vision | Alek #2 | 4.22.22,2022-04-22-knowledge-and-vision-alek-2-4-22-22.md,2022-04-22,fd5cfd2b-571a-4126-b0d0-80018565f717
VXC0tyLroGA,Playful Dhamma | The Sangha UK #39 | 4.20.22,2022-04-20-playful-dhamma-the-sangha-uk-39-4-20-22.md,2022-04-20,c756b83c-233c-4390-85d5-925c5660eb76
sLI0pst4j7w,"Handling Things Wisely (Ānāpānasati) | Aljoscha #2, Asher | 4.18.22",2022-04-18-handling-things-wisely--ānāpānasati--aljoscha-2--asher-4-18-22.md,2022-04-18,0e453cb3-ae37-480c-83a9-d0d8b021a047
SFmFbOOB63M,Thinking Things into Existence | The Sangha UK #38 | 4.17.22,2022-04-17-thinking-things-into-existence-the-sangha-uk-38-4-17-22.md,2022-04-17,3ecd4197-5592-4a24-9e89-174a48f61477
L9PVL_wIq0k,The Human Condition & Horrible Histories | The Sangha US #27 | 04.16.22,2022-04-16-the-human-condition---horrible-histories-the-sangha-us-27-04-16-22.md,2022-04-16,da27ca8f-be49-480c-9005-ee2a7310ce7c
TVwoMqvhj7k,Generosity & Community (The Open Sangha Foundation) | Tyler #7 | 4.12.22,2022-04-12-generosity---community--the-open-sangha-foundation--tyler-7-4-12-22.md,2022-04-12,a1fc3137-3cb4-4a9a-9ae3-eca45d978cf4
N4s2rbAkyDU,Self-Care & Playful Practice | The Sangha UK #37 | 4.13.22,2022-04-13-self-care---playful-practice-the-sangha-uk-37-4-13-22.md,2022-04-13,bcb9362d-f9fb-4e8f-b465-93ab504ee6d4
8FrkrXDjg4c,The Real Job | Alex #30 | 4.13.22,2022-04-13-the-real-job-alex-30-4-13-22.md,2022-04-13,0b8bd3ce-f59f-4d03-af8d-480522962375
4u31yQAsXZk,"Philosophy, Morality, Buddhadhamma | Eno #16 | 4.15.22",2022-04-15-philosophy--morality--buddhadhamma-eno-16-4-15-22.md,2022-04-15,4e8c4937-4b89-4e1c-a952-adabaf476f34
qzABJRK4_Wo,Life on Automatic Pilot | Laurent #4 | 4.9.22,2022-04-09-life-on-automatic-pilot-laurent-4-4-9-22.md,2022-04-09,c38695c9-76d2-4382-a027-ba080eef7688
o24NCeBL810,"Safety, Security, Comfort, & Satisfaction | The Sangha US #26 | 04.08.22",2022-04-08-safety--security--comfort----satisfaction-the-sangha-us-26-04-08-22.md,2022-04-08,3b8aaa38-b49f-4180-b185-bf2c67675401
7GFTStUrUNo,"Zen Mind, Winner’s Mind | Aljoscha #1 | 4.7.22",2022-04-07-zen-mind--winner-s-mind-aljoscha-1-4-7-22.md,2022-04-07,b5cc49e1-e13b-4381-abe4-3caf328a8e69
rd9nbBuuANM,Things Fall into Place | Corey #2 | 4.6.22,2022-04-06-things-fall-into-place-corey-2-4-6-22.md,2022-04-06,81e5b02f-737c-47d7-80f4-f2298025db3d
FwBCPlii4GI,Look at the Body from the Inside | Scott #7 | 4.5.22,2022-04-05-look-at-the-body-from-the-inside-scott-7-4-5-22.md,2022-04-05,0a46e2a0-430f-43cd-98d4-d21189625841
23l6-Ptcg5Q,Be Here Now in the Body | Brandon #10 | 4.5.22,2022-04-05-be-here-now-in-the-body-brandon-10-4-5-22.md,2022-04-05,9e2aad24-6555-409a-aedd-0d157850321f
Ji6JZAMXtfA,Wholesome Desire | The Sangha UK #36 | 4.2.22,2022-04-02-wholesome-desire-the-sangha-uk-36-4-2-22.md,2022-04-02,677d7d4d-ed94-4aaa-8ec5-55c9de815d98
bJkP2ovWX7A,How to Practice Mindfulness of Eating,2022-04-27-how-to-practice-mindfulness-of-eating.md,2022-04-27,b3442f25-b8fc-44d4-90c9-64207f9edbe2
X02gPZD4BQs,Metta & Intention | Alex #29 | 4.4.22,2022-04-04-metta---intention-alex-29-4-4-22.md,2022-04-04,5013f64e-9c68-4506-910f-90e5d47ec8ea
-HQOhWdGgcs,Becoming a Winner | The Sangha UK #35 | 4.3.22,2022-04-03-becoming-a-winner-the-sangha-uk-35-4-3-22.md,2022-04-03,00c6cbf2-e18b-4f24-bcfc-c2d07ff34b08
HCuIw9Ud_Fs,Misery is Optional | Daniel R #3 | 4.3.22,2022-04-03-misery-is-optional-daniel-r-3-4-3-22.md,2022-04-03,30e2d729-c9e1-4373-90a1-16cdd76c98b5
lLq9vmEdxbY,Direct Knowledge | The Sangha US #25 | 04.01.22,2022-04-01-direct-knowledge-the-sangha-us-25-04-01-22.md,2022-04-01,77812a9a-93a5-4786-a442-cdd117bacbb8
cUuSKqCDehc,Awesome Practice | Alek #1 | 3.29.22,2022-03-29-awesome-practice-alek-1-3-29-22.md,2022-03-29,ed33fc03-fcdd-4bfb-a62c-1f084839d175
P3mxq8h8o4I,Meditation is not Deep | Scott #6 | 3.25.22,2022-03-25-meditation-is-not-deep-scott-6-3-25-22.md,2022-03-25,84516bec-c372-4053-87f0-8bc2fb220d59
uc-qDJZLOCo,Guided Meditation & Hypnosis | Robert Ca #5 | 3.24.22,2022-03-24-guided-meditation---hypnosis-robert-ca-5-3-24-22.md,2022-03-24,75dc007a-2e69-4445-87d4-42ee00d9ad8e
hhXLFec2arM,Scoring Now | Joel #1 | 3.24.22,2022-03-24-scoring-now-joel-1-3-24-22.md,2022-03-24,09740de7-22b8-4821-9987-50259d5bae80
Cq3k01VFWrA,Skipping Dark Night of the Soul | Gergo #1 | 3.24.22,2022-03-24-skipping-dark-night-of-the-soul-gergo-1-3-24-22.md,2022-03-24,e39ce572-7305-494b-ae8c-d1a2d05f5e44
snbbeXLz6oE,"Finding Wisdom, Choosing Satisfaction | Thomas D #2 | 3.22.22",2022-03-22-finding-wisdom--choosing-satisfaction-thomas-d-2-3-22-22.md,2022-03-22,e6e02d84-db9b-41bd-a376-6f24f71527d3
0tW76NKkt38,"Valuing the Present, Sharing the Joy | Laurent #3 | 3.22.22",2022-03-22-valuing-the-present--sharing-the-joy-laurent-3-3-22-22.md,2022-03-22,568b3cb3-7fd8-447d-a0ec-5817d59ccf64
Ptk9hCIYakk,Four Steps Out of Victimhood | The Sangha UK #34 | 3.20.22,2022-03-20-four-steps-out-of-victimhood-the-sangha-uk-34-3-20-22.md,2022-03-20,faa9ccbb-299d-4bfa-9b93-3f6f43ec0cc7
HEblh7jlp3E,"Disagreement, Investigation, & Generosity | Matt H #21, Alex | 3.20.22",2022-03-20-disagreement--investigation----generosity-matt-h-21--alex-3-20-22.md,2022-03-20,2bd7f6dc-4e26-4b26-a424-9980d35f5fc3
urpHdtIvFjA,Understanding Jhāna & Nibbāna | The Sangha US #24 | 03.19.22,2022-03-19-understanding-jhāna---nibbāna-the-sangha-us-24-03-19-22.md,2022-03-19,edd71e8e-6eae-40d6-b96e-4cdfd9bd6f81
jRzVkSGvrNQ,Gazing & Discursive Thought | Alex #28 | 3.14.22,2022-03-14-gazing---discursive-thought-alex-28-3-14-22.md,2022-03-14,8eaf3878-5ce3-4a6e-bb0b-2989dc79d753
cywG1DJMSDA,Talking to Ourselves & Buddho | The Sangha UK #33 | 3.13.22,2022-03-13-talking-to-ourselves---buddho-the-sangha-uk-33-3-13-22.md,2022-03-13,ffb1e1c3-1b31-47fd-b1c7-d1edb1f946b8
OWd30tX3PdI,Flaws in Western Buddhism | The Sangha US #23 | 03.12.22,2022-03-12-flaws-in-western-buddhism-the-sangha-us-23-03-12-22.md,2022-03-12,e85588bb-d72b-4ef4-a179-78dfb1d7e033
HhQ89lgENp8,An Organised Mind | Zach #8 | 3.2.22,2022-03-02-an-organised-mind-zach-8-3-2-22.md,2022-03-02,672db1cb-436e-4326-9e05-c43a6954a072
Pc5ZuWuPVpc,How Much is Enough? | Robert Ca #5 | 3.1.22,2022-03-01-how-much-is-enough--robert-ca-5-3-1-22.md,2022-03-01,c3911143-2263-44d6-93b3-7b143e8ce1ea
hfoDjvjO4eM,Stop! | Eric R #5 | 3.7.22,2022-03-07-stop--eric-r-5-3-7-22.md,2022-03-07,e73df86e-66b8-4e7f-9278-5455bde7be15
Wa8PQhJGouk,The Dhamma in Christian Language | Asher #1 | 3.7.22,2022-03-07-the-dhamma-in-christian-language-asher-1-3-7-22.md,2022-03-07,6d09c1bb-ac2d-41db-b1f9-1ee2a09d363a
3jUtOEfGCE0,Heavy Stories | Alex P #26 | 3.8.22,2022-03-08-heavy-stories-alex-p-26-3-8-22.md,2022-03-08,e13a267e-1bd7-48b7-ae6c-a79737e0a93c
5grV0Nd8X24,Is this Dukkha? | Thomas D #1 | 3.8.22,2022-03-08-is-this-dukkha--thomas-d-1-3-8-22.md,2022-03-08,7d10cecd-39e2-4d5e-80bd-e58b617c77d4
-mRC97RyM2g,From Work to Play | The Sangha UK #32 | 3.7.22,2022-03-07-from-work-to-play-the-sangha-uk-32-3-7-22.md,2022-03-07,b9212233-5127-48fe-a6bb-bfb3e7a89e0a
Ng_BRZ2ElZY,"Staying Joyful, Traveling Light | Scott #5 | 3.7.22",2022-03-07-staying-joyful--traveling-light-scott-5-3-7-22.md,2022-03-07,1f351c1d-28dd-40eb-a3fb-faa6def54e0a
hkDXKQladYg,Persist Without Striving | Laurent #2 | 3.7.22,2022-03-07-persist-without-striving-laurent-2-3-7-22.md,2022-03-07,b5b9d5f5-4426-471d-83e3-2f8b0a16aea3
FGIZ53Zq0mk,The Practice Is Here and Now | Karthik #1 | 3.7.22,2022-03-07-the-practice-is-here-and-now-karthik-1-3-7-22.md,2022-03-07,b4e32d2a-430c-4d5e-9a85-d5c9c5ebb6e4
-FwouZRjNCs,"Beginning Practice | Laurent #1, Robert Co | 3.5.22",2022-03-05-beginning-practice-laurent-1--robert-co-3-5-22.md,2022-03-05,c246ce99-4d82-4aac-841f-100642700648
P2HC21UPGps,Smash that Broken Heart | The Sangha US #22 | 03.04.22,2022-03-04-smash-that-broken-heart-the-sangha-us-22-03-04-22.md,2022-03-04,40c6d508-e085-4128-ac48-3bd0fc9f9838
2QrNwbCmV4I,Remain Aloof | Scott #4 | 3.4.22,2022-03-04-remain-aloof-scott-4-3-4-22.md,2022-03-04,23ee8f4f-6b31-4749-a755-0e30760bce9b
sIMc4fdfMQE,"Calling Again After Two Years, Reality Is Amazing | Dennis #21 | 3.4.22",2022-03-04-calling-again-after-two-years--reality-is-amazing-dennis-21-3-4-22.md,2022-03-04,de5cabf2-5360-4df4-b698-bdfe26f0b64b
hO8lCZf-xRU,The Practice of Satisfaction | Connor O #3 | 3.4.22,2022-03-04-the-practice-of-satisfaction-connor-o-3-3-4-22.md,2022-03-04,13345661-6392-4643-8b43-dc72b31c919f
-WptKjuw5SA,Having Permission | Alex P #25 | 3.4.22,2022-03-04-having-permission-alex-p-25-3-4-22.md,2022-03-04,e341e3b2-1f53-48b2-97e9-182ff3298bc5
1zKXFfbDFww,Following the Rules | The Sangha UK #31 | 3.3.22,2022-03-03-following-the-rules-the-sangha-uk-31-3-3-22.md,2022-03-03,0298410d-734a-4665-8e54-4e4686dd8a6e
M3v-TDEzRNc,Stop Struggling | Alex P #27 | 3.9.22,2022-03-09-stop-struggling-alex-p-27-3-9-22.md,2022-03-09,27818719-fb90-44ae-a632-58355b98df7a
ocCAYtwrgBg,Looking for Magic Keys | Robert Ca #7 | 9.3.22,2022-09-03-looking-for-magic-keys-robert-ca-7-9-3-22.md,2022-09-03,14ebfa01-bf4b-4cb2-918f-084d3d382a0f
t_KoiVfco0k,Enthusiasm & Satisfaction | Alex P #24 | 3.1.22,2022-03-01-enthusiasm---satisfaction-alex-p-24-3-1-22.md,2022-03-01,f1f7733c-3190-4389-8c80-3f9bbbe97d3c
AcV_t5eOY7A,Missing in Mahasi | The Sangha US #21 | 02.27.22,2022-02-27-missing-in-mahasi-the-sangha-us-21-02-27-22.md,2022-02-27,dac95a9a-2f09-4e03-92ff-532bcdac15cc
Py8YVyT7bMc,Developing Sangha (The Open Sangha Foundation) | Alex P #23 | 2.25.22,2022-02-25-developing-sangha--the-open-sangha-foundation--alex-p-23-2-25-22.md,2022-02-25,f8a4c1fa-288e-4f5d-bd9c-257330c713a3
QRKt6JQ-rag,Hindrances & Fetters | Robert Ca #5 | 3.1.22,2022-03-01-hindrances---fetters-robert-ca-5-3-1-22.md,2022-03-01,1e8e8aaf-29f1-40e0-a9d0-4f3dfdd50209
vJGlQ-Ygvow,Anapanasati: Formal and Informal | James H #2 | 2.25.21,2021-02-25-anapanasati--formal-and-informal-james-h-2-2-25-21.md,2021-02-25,3234c367-05b7-4efc-b7ac-36151e08d9bc
k8tsHcADucc,Skillful Practice | The Sangha UK #30 | 2.23.22,2022-02-23-skillful-practice-the-sangha-uk-30-2-23-22.md,2022-02-23,bec2595d-55e6-40d3-b3d5-9f0449827fb3
79Z31IoWF2M,Attitudes & Attainments | Alex P #21 | 2.22.22,2022-02-22-attitudes---attainments-alex-p-21-2-22-22.md,2022-02-22,e9977397-fc31-4106-b4a9-0ac8f3230346
sUi8mS5R-cM,Hold Things Lightly | Alex P #20 | 2.22.22,2022-02-22-hold-things-lightly-alex-p-20-2-22-22.md,2022-02-22,54ef0738-1bfe-472f-8d72-ecb0d97a6041
i4YjVM87GUk,Anxiety & Catching Whaboutisms | The Sangha UK #29 | 2.21.22,2022-02-21-anxiety---catching-whaboutisms-the-sangha-uk-29-2-21-22.md,2022-02-21,ebfe5642-f9b6-4a5d-bda3-0f742852b58a
81BCBE6BZ_A,Desire & Paticcasamuppāda  | Stefan #2 | 2.21.22,2022-02-21-desire---paticcasamuppāda-stefan-2-2-21-22.md,2022-02-21,155560a6-4d32-46df-a0b8-3ee21abd4c75
aZ_u_LADZZc,Powerful Dhamma | Scott #3 | 2.21.22,2022-02-21-powerful-dhamma-scott-3-2-21-22.md,2022-02-21,5e36d1d1-e835-43ae-a6e5-9b34f4d780ad
qt29G7msQyw,Knowing Every Thing | The Sangha US #20 | 02.19.22,2022-02-19-knowing-every-thing-the-sangha-us-20-02-19-22.md,2022-02-19,ea912efe-7297-4430-bdfe-df82de903124
HOc_4alvAuE,Understanding Needy States | The Sangha US #19 | 02.19.22,2022-02-19-understanding-needy-states-the-sangha-us-19-02-19-22.md,2022-02-19,84689dd9-063a-48b8-a170-c224a5dcba59
fX4g0Ho8JzE,Finding the Balance | Alex P #19 | 2.18.22,2022-02-18-finding-the-balance-alex-p-19-2-18-22.md,2022-02-18,24a0a8ae-609d-4de5-a6ae-b37b8e6291d6
wW5z9Edkw-0,Selfishness vs. Win-Win | The Sangha UK #28 | 2.17.22,2022-02-17-selfishness-vs-win-win-the-sangha-uk-28-2-17-22.md,2022-02-17,36f6a2c9-ee19-49cd-aaea-968a42cef92b
HdVnrc6M2bA,Don’t Try Your Best | Alex P #18 | 2.17.22,2022-02-17-don-t-try-your-best-alex-p-18-2-17-22.md,2022-02-17,7a59a6f6-a428-4f67-b0d0-704f0c594577
yIkQeCte15c,Anapanasati: Formal and Informal | James H #1 | 2.17.22,2022-02-17-anapanasati--formal-and-informal-james-h-1-2-17-22.md,2022-02-17,231d0ac8-9302-493a-a7f4-d1695663c6f7
1w5LU2qFYH4,A Mind Fit for Work | Alex P #17 | 2.14.22,2022-02-14-a-mind-fit-for-work-alex-p-17-2-14-22.md,2022-02-14,abd6c4c8-8a5a-4ceb-bf9b-90d5c5905c94
ymeiQUCKQiE,No Labels Necessary | Alex P #16 | 2.20.22,2022-02-20-no-labels-necessary-alex-p-16-2-20-22.md,2022-02-20,4cd043f8-a625-4637-929e-c946b56c5dd3
He71rmtJcDE,No Worries | The Sangha US #18 | 02.12.22,2022-02-12-no-worries-the-sangha-us-18-02-12-22.md,2022-02-12,71ae36a5-6547-4ee3-9b14-d5d30a83ced1
MOjUh0C950M,Sankhāra & Introduction to Paticcasamuppāda  | DJ #1 | 2.11.22,2022-02-11-sankhāra---introduction-to-paticcasamuppāda-dj-1-2-11-22.md,2022-02-11,48af1d03-8e64-481f-a6c2-02b051db3bfa
C8x2Obzilyo,There’s No Struggle | Alex P #15 | 2.11.22,2022-02-11-there-s-no-struggle-alex-p-15-2-11-22.md,2022-02-11,0aa1b3f5-44e8-4fd0-b4f7-deb30fd8fab1
X4qGaqSqyE0,Catch It Quick | Alex P #14 | 2.9.22,2022-02-09-catch-it-quick-alex-p-14-2-9-22.md,2022-02-09,df4199f4-f1fe-4d04-86c3-2efcfb6aa7d4
k-a27elHb3c,"Popular Culture, Consumption, & Practice | The Sangha UK #27 | 2.8.22",2022-02-08-popular-culture--consumption----practice-the-sangha-uk-27-2-8-22.md,2022-02-08,905e2b3f-8612-4b5f-9d25-5883fab41080
0SiAnC3tjJA,There’s Nothing to It | Ron #2 | 2.8.22,2022-02-08-there-s-nothing-to-it-ron-2-2-8-22.md,2022-02-08,e7506ac8-8d11-4ca3-87ba-2e91aad09a4e
P-FKgLw_pQk,What’s Not There? | Alex P #13 | 2.8.22,2022-02-08-what-s-not-there--alex-p-13-2-8-22.md,2022-02-08,aa2538e5-b6eb-4442-aa86-a4038d7e17a0
1JqtgfRnc7w,Emptiness Is a Friend | Alex P #12 | 2.7.22,2022-02-07-emptiness-is-a-friend-alex-p-12-2-7-22.md,2022-02-07,2f001eb5-0ccd-467b-952d-13a23037e4c5
ZCpLFzIfkzY,Take 5 - Everything is OK | The Sangha UK #26 | 2.6.22,2022-02-06-take-5---everything-is-ok-the-sangha-uk-26-2-6-22.md,2022-02-06,e36fdd5a-3a5a-46cc-b9d6-c1883e473334
4EDahuDFVpU,Gently Relaxing into Deeper Practice | Alex P #11 | 2.6.22,2022-02-06-gently-relaxing-into-deeper-practice-alex-p-11-2-6-22.md,2022-02-06,a33c8747-7cf0-498e-8b96-5870cbba3521
kOlRQp3gxDM,"The Brain Is Built for Survival, Not Happiness | The Sangha US #17 | 02.04.22",2022-02-04-the-brain-is-built-for-survival--not-happiness-the-sangha-us-17-02-04-22.md,2022-02-04,fc3f2b91-2e4a-4cd5-8d24-7065a98f72e7
BMCi5DwdyVU,"Don’t Worry About a Thing | Robert Co #26, Sandra | 2.4.22",2022-02-04-don-t-worry-about-a-thing-robert-co-26--sandra-2-4-22.md,2022-02-04,848de990-8fe6-4cf5-abde-ec6e836112a2
2tnAteIAVeU,Accept the Power | Gavin #4 | 2.2.22,2022-02-02-accept-the-power-gavin-4-2-2-22.md,2022-02-02,33828e0d-e81a-41ee-aa5b-0d5462668c54
mZPCWJQdYkY,Enjoying the Practice Is Good Enough | Alex P #10 | 2.2.22,2022-02-02-enjoying-the-practice-is-good-enough-alex-p-10-2-2-22.md,2022-02-02,2fd89da3-ffe5-4bb4-a978-0b7bc8c77df0
EH5yatsTgyo,The Bull | Alex P #9 | 2.1.22,2022-02-01-the-bull-alex-p-9-2-1-22.md,2022-02-01,345619cc-a292-40c9-9578-2c2fdb8e8927
iritLaHYj1w,Can See Clearly Now | Alex P #8 | 1.30.22,2022-01-30-can-see-clearly-now-alex-p-8-1-30-22.md,2022-01-30,e82adc8e-5d81-405f-a54b-36a96dda9d56
Jfg5LE6s0tc,"Wholesome Thoughts, Feelings, Relaxation — No Magic Required | Daniel R #2 | 1.27.22",2022-01-27-wholesome-thoughts--feelings--relaxation---no-magic-required-daniel-r-2-1-27-22.md,2022-01-27,0ac5243a-1f03-4609-adba-aeff0468c132
5Svx5I1JM7A,Sati in a Noisy Environment | Peter J #19 | 1.24.22,2022-01-24-sati-in-a-noisy-environment-peter-j-19-1-24-22.md,2022-01-24,3959ea3b-b39e-4ed4-88ec-854fdad89b8e
K7PrfaZpumQ,"Friendship, Community, & Change | David B #1 | 1.21.22",2022-01-21-friendship--community----change-david-b-1-1-21-22.md,2022-01-21,872349a5-77f6-4f25-a422-da3e0cb2cb86
uZeWEUf-Phs,Building Confidence Through Understanding | Joe #8 | 1.20.22,2022-01-20-building-confidence-through-understanding-joe-8-1-20-22.md,2022-01-20,66c803a0-2b70-470d-9ace-d321fd783c45
ITwDEi2YBi0,"Talking to Others, Enlightenment, Intro to Anapanasati | Corey #1 | 1.20.22",2022-01-20-talking-to-others--enlightenment--intro-to-anapanasati-corey-1-1-20-22.md,2022-01-20,54392d7b-974c-477c-99f7-f318cbd478d6
ljA5RYyRu88,What Is Sangha? | The Sangha US #16 | 01.29.22,2022-01-29-what-is-sangha--the-sangha-us-16-01-29-22.md,2022-01-29,ff720b0d-1dd3-473d-878c-e8d078fa6aec
ukduxQFaGLs,Investigation Is an Active Process | The Sangha UK #25 | 1.26.22,2022-01-26-investigation-is-an-active-process-the-sangha-uk-25-1-26-22.md,2022-01-26,1d3b5fc7-bb74-4f94-8104-06ea02571eb1
kEo1exXO-Zs,"Relationships, Right Livelihood, Teaching & Learning | The Sangha UK #24 | 1.26.22",2022-01-26-relationships--right-livelihood--teaching---learning-the-sangha-uk-24-1-26-22.md,2022-01-26,721b964f-6a7c-4f22-8766-11c7a8b5627e
_XAavOXtSxI,Don’t Go Too Deep | Tommy #2 | 1.24.22,2022-01-24-don-t-go-too-deep-tommy-2-1-24-22.md,2022-01-24,605900aa-aefa-4e76-9001-fb1c34465cf8
uFfNAfO0yRk,Being OK | The Sangha US #15 | 01.22.22,2022-01-22-being-ok-the-sangha-us-15-01-22-22.md,2022-01-22,9fd57658-6d66-4ffb-b156-53dd2d975e57
BexUdhyzE7M,The Sangha UK #23 | 1.19.22,2022-01-19-the-sangha-uk-23-1-19-22.md,2022-01-19,6ed245e8-2803-4d7c-914d-4717cb04111e
fCT-7dnUDcg,Taming the Dragon | The Sangha UK #22 | 1.19.22,2022-01-19-taming-the-dragon-the-sangha-uk-22-1-19-22.md,2022-01-19,2a783ffa-dd47-49c8-aa33-6df653194cb0
t-Ks_TlFk6s,Sustaining 1st Jhana | Scott #2 | 1.19.22,2022-01-19-sustaining-1st-jhana-scott-2-1-19-22.md,2022-01-19,4502e2fd-b4ad-4c12-8b22-791c8aa1ef8d
dOl45LwrSUU,"Pain: Physical vs. Mental, Magical Thinking, & Right Attitude | The Sangha UK #21 | 1.16.22",2022-01-16-pain--physical-vs-mental--magical-thinking----right-attitude-the-sangha-uk-21-1-16-22.md,2022-01-16,28c50328-7395-4736-bdd0-e02e7ac12400
JtKLKvH44vE,Take a Deep Breath | The Sangha UK #20 | 1.16.22,2022-01-16-take-a-deep-breath-the-sangha-uk-20-1-16-22.md,2022-01-16,3736c132-7c4e-420b-801f-c0b9790d8b20
OOI5LVlT_2o,"Jhanas, Hindrances, & Conceit | The Sangha US #14 | 01.15.22",2022-01-15-jhanas--hindrances----conceit-the-sangha-us-14-01-15-22.md,2022-01-15,5c633b48-09cb-434e-9243-423caa2321fa
SM9GmHj5IZM,Growing Wisdom | The Sangha US #13 | 01.15.22,2022-01-15-growing-wisdom-the-sangha-us-13-01-15-22.md,2022-01-15,0d72c126-0927-4ee2-b444-d4ab5d3371a7
wNP5i2ta8sE,We Need Few Skills | Gavin #3 | 12.7.21,2021-12-07-we-need-few-skills-gavin-3-12-7-21.md,2021-12-07,10f21cfa-0492-40de-9cb3-c213a9f67594
wdPkth-h0gk,Relax into Practice | Tyler #7 | 1.6.22,2022-01-06-relax-into-practice-tyler-7-1-6-22.md,2022-01-06,6a36f817-b211-4e3c-9bf0-448c2bcbf2e3
Js8K2knseF8,Group Hug & Support | The Sangha UK #19 | 1.10.22,2022-01-10-group-hug---support-the-sangha-uk-19-1-10-22.md,2022-01-10,fec779b4-50ed-4d65-801d-d60a3946723f
kmyOushjoj8,Happy Thoughts of the One You Think about but Don't Miss | Eno #15 | 1.8.22,2022-01-08-happy-thoughts-of-the-one-you-think-about-but-don-t-miss-eno-15-1-8-22.md,2022-01-08,1486af5e-c634-4353-948e-989cc78e7fae
FtP5sHvJnjY,Jhana or Frustration? The Choice Is Yours | The Sangha US #12 | 01.07.22,2022-01-07-jhana-or-frustration--the-choice-is-yours-the-sangha-us-12-01-07-22.md,2022-01-07,4f66b29b-0b7b-4be7-85b3-934b833d040b
IagTBdUBAlA,Sīla-samādhi-paññā Is the Beginner’s Path | Robert C #25 | 1.7.22,2022-01-07-sīla-samādhi-paññā-is-the-beginner-s-path-robert-c-25-1-7-22.md,2022-01-07,625fbae0-4295-43df-b03c-693d8ef8c293
bzBRjSDOyrE,All the Joy | The Sangha UK #18 | 1.5.22,2022-01-05-all-the-joy-the-sangha-uk-18-1-5-22.md,2022-01-05,e307de5e-971e-4682-81a2-4f20c00ba3a9
DZuT0_kWgYY,Time to Relax in Frustration | Alex P #7 | 1.5.22,2022-01-05-time-to-relax-in-frustration-alex-p-7-1-5-22.md,2022-01-05,dc05e26c-355c-4696-aa2f-4039467a1ac6
U5GSwzCdEvM,Open Sangha Foundation | The Sangha US #11 | 12.31.21,2021-12-31-open-sangha-foundation-the-sangha-us-11-12-31-21.md,2021-12-31,5fe0e173-1265-47bb-86bb-ad5cac0cfa9b
tHPgH9hITkg,How to Teach the Dhamma | The Sangha UK #17 | 12.31.21,2021-12-31-how-to-teach-the-dhamma-the-sangha-uk-17-12-31-21.md,2021-12-31,ad19309f-8e4f-464a-a1be-7986192155da
pRWxwDuAddY,"Sangha Together | Keyshawn #22, Robert Co | 12.27.21",2021-12-27-sangha-together-keyshawn-22--robert-co-12-27-21.md,2021-12-27,8bc7bb68-db5c-4e82-915d-c83cf45192f4
uvJtTETHsbE,"Seclusion is a Tool | Alex P #6, Joe #9 | 12.26.21",2021-12-26-seclusion-is-a-tool-alex-p-6--joe-9-12-26-21.md,2021-12-26,6f18ca6f-c814-4a85-967b-c3d0d9a791c7
WiZMOpCxhjg,Posture | Eric R #3 | 12.25.21,2021-12-25-posture-eric-r-3-12-25-21.md,2021-12-25,6575ca2e-4a23-40e7-a948-b04bd4c24d07
-jtfPNlxU6s,"Friends with the Darkness | Joni #8, Joe #8 | 12.24.21",2021-12-24-friends-with-the-darkness-joni-8--joe-8-12-24-21.md,2021-12-24,3281e766-bb4d-4a85-8dec-886d1c657d83
xfndSFWCuu0,The Sangha UK #16 | 12.22.21,2021-12-22-the-sangha-uk-16-12-22-21.md,2021-12-22,9beaaed7-c098-4468-a681-7d869b687c8e
7zSpgJKqcLI,Waking Up | Alex P #4 | 12.21.21,2021-12-21-waking-up-alex-p-4-12-21-21.md,2021-12-21,16adb1ed-2d6e-4083-b3e6-780ba6ed99ef
F1XRawCvIzw,Jhana | Brandon #3 | 12.21.21,2021-12-21-jhana-brandon-3-12-21-21.md,2021-12-21,1a6533ec-886d-4da7-aed7-9134fc05927d
TLAQMsRLJjc,The Practice Is Repeated Success | Alex P #3 | 12.20.21,2021-12-20-the-practice-is-repeated-success-alex-p-3-12-20-21.md,2021-12-20,35a603ee-7682-4e78-be02-763177f45ba5
2yqXU4fIIBk,Starting a Practice | Ray #2 | 12.19.21,2021-12-19-starting-a-practice-ray-2-12-19-21.md,2021-12-19,3df79a56-3c68-47b0-a40e-634a2b5e9958
